timestamp,log_level,message,Finished Processing File,Processing File,User Request Time,model,Component,Action,input_rate,image,model,conf,boxes,model_processing_time
2025-10-19 23:52:04,DATA,,2087.0,,,,,,,,,,,
2025-10-19 23:52:04,DATA,,,2088.0,,,,,,,,,,
2025-10-19 23:52:04,DATA,,,,1760917922.453581,yolov5s,,,,,,,,
2025-10-19 23:52:04,INFO,"Processed image 2089: model=yolov5s, conf=0.748, boxes=2, time=2.204s",,,,,,,,2089,yolov5s,0.748,2.0,2.204
2025-10-19 23:52:04,DATA,,2088.0,,,,,,,,,,,
2025-10-19 23:52:04,DATA,,,2089.0,,,,,,,,,,
2025-10-19 23:52:04,DATA,,,,1760917922.6519313,yolov5s,,,,,,,,
2025-10-19 23:52:04,INFO,"Processed image 2090: model=yolov5s, conf=0.441, boxes=2, time=2.165s",,,,,,,,2090,yolov5s,0.441,2.0,2.165
2025-10-19 23:52:04,DATA,,2089.0,,,,,,,,,,,
2025-10-19 23:52:04,DATA,,,2090.0,,,,,,,,,,
2025-10-19 23:52:04,DATA,,,,1760917922.838299,yolov5s,,,,,,,,
2025-10-19 23:52:04,DATA,,,,,yolov5s,,,6.0,,,,,
2025-10-19 23:52:04,INFO,,,,,,Analyzer,Performing the analysis,,,,,,
2025-10-19 23:52:04,INFO,"Processed image 2091: model=yolov5s, conf=0.756, boxes=3, time=2.075s",,,,,,,,2091,yolov5s,0.756,3.0,2.075
2025-10-19 23:52:04,DATA,,2090.0,,,,,,,,,,,
2025-10-19 23:52:04,DATA,,,2091.0,,,,,,,,,,
2025-10-19 23:52:04,DATA,,,,1760917923.0240834,yolov5s,,,,,,,,
2025-10-19 23:52:05,INFO,"Processed image 2092: model=yolov5s, conf=0.719, boxes=11, time=2.200s",,,,,,,,2092,yolov5s,0.719,11.0,2.2
2025-10-19 23:52:05,DATA,,2091.0,,,,,,,,,,,
2025-10-19 23:52:05,DATA,,,2092.0,,,,,,,,,,
2025-10-19 23:52:05,DATA,,,,1760917923.2203856,yolov5s,,,,,,,,
2025-10-19 23:52:05,INFO,"Processed image 2093: model=yolov5s, conf=0.583, boxes=3, time=2.308s",,,,,,,,2093,yolov5s,0.583,3.0,2.308
2025-10-19 23:52:05,DATA,,2092.0,,,,,,,,,,,
2025-10-19 23:52:05,DATA,,,2093.0,,,,,,,,,,
2025-10-19 23:52:05,DATA,,,,1760917923.4238198,yolov5s,,,,,,,,
2025-10-19 23:52:05,INFO,"Processed image 2094: model=yolov5s, conf=0.759, boxes=4, time=2.251s",,,,,,,,2094,yolov5s,0.759,4.0,2.251
2025-10-19 23:52:05,DATA,,2093.0,,,,,,,,,,,
2025-10-19 23:52:05,DATA,,,2094.0,,,,,,,,,,
2025-10-19 23:52:05,DATA,,,,1760917923.6182847,yolov5s,,,,,,,,
2025-10-19 23:52:05,INFO,"Processed image 2095: model=yolov5s, conf=0.895, boxes=2, time=2.198s",,,,,,,,2095,yolov5s,0.895,2.0,2.198
2025-10-19 23:52:05,DATA,,2094.0,,,,,,,,,,,
2025-10-19 23:52:05,DATA,,,2095.0,,,,,,,,,,
2025-10-19 23:52:05,DATA,,,,1760917923.812142,yolov5s,,,,,,,,
2025-10-19 23:52:07,INFO,"Processed image 2105: model=yolov5s, conf=0.731, boxes=8, time=2.060s",,,,,,,,2105,yolov5s,0.731,8.0,2.06
2025-10-19 23:52:07,DATA,,2104.0,,,,,,,,,,,
2025-10-19 23:52:07,DATA,,,2105.0,,,,,,,,,,
2025-10-19 23:52:07,DATA,,,,1760917925.8413708,yolov5s,,,,,,,,
2025-10-19 23:52:07,INFO,"Processed image 2106: model=yolov5s, conf=0.659, boxes=8, time=2.000s",,,,,,,,2106,yolov5s,0.659,8.0,2.0
2025-10-19 23:52:07,DATA,,2105.0,,,,,,,,,,,
2025-10-19 23:52:07,DATA,,,2106.0,,,,,,,,,,
2025-10-19 23:52:07,DATA,,,,1760917926.0613976,yolov5s,,,,,,,,
2025-10-19 23:52:07,DATA,,,,,yolov5s,,,5.0,,,,,
2025-10-19 23:52:07,INFO,,,,,,Analyzer,Performing the analysis,,,,,,
2025-10-19 23:52:07,INFO,"Processed image 2107: model=yolov5s, conf=0.665, boxes=6, time=1.922s",,,,,,,,2107,yolov5s,0.665,6.0,1.922
2025-10-19 23:52:07,DATA,,2106.0,,,,,,,,,,,
2025-10-19 23:52:07,DATA,,,2107.0,,,,,,,,,,
2025-10-19 23:52:08,DATA,,,,1760917926.2717204,yolov5s,,,,,,,,
2025-10-19 23:52:08,INFO,"Processed image 2108: model=yolov5s, conf=0.929, boxes=1, time=1.932s",,,,,,,,2108,yolov5s,0.929,1.0,1.932
2025-10-19 23:52:08,DATA,,2107.0,,,,,,,,,,,
2025-10-19 23:52:08,DATA,,,2108.0,,,,,,,,,,
2025-10-19 23:52:08,DATA,,,,1760917926.485193,yolov5s,,,,,,,,
2025-10-19 23:52:08,INFO,"Processed image 2109: model=yolov5s, conf=0.820, boxes=2, time=1.889s",,,,,,,,2109,yolov5s,0.82,2.0,1.889
2025-10-19 23:52:08,DATA,,2108.0,,,,,,,,,,,
2025-10-19 23:52:08,DATA,,,2109.0,,,,,,,,,,
2025-10-19 23:52:08,DATA,,,,1760917926.667352,yolov5s,,,,,,,,
2025-10-19 23:52:08,INFO,"Processed image 2110: model=yolov5s, conf=0.718, boxes=15, time=1.880s",,,,,,,,2110,yolov5s,0.718,15.0,1.88
2025-10-19 23:52:08,DATA,,2109.0,,,,,,,,,,,
2025-10-19 23:52:08,DATA,,,2110.0,,,,,,,,,,
2025-10-19 23:52:08,DATA,,,,1760917926.8500953,yolov5s,,,,,,,,
2025-10-19 23:52:08,INFO,"Processed image 2111: model=yolov5s, conf=0.586, boxes=2, time=1.848s",,,,,,,,2111,yolov5s,0.586,2.0,1.848
2025-10-19 23:52:08,DATA,,2110.0,,,,,,,,,,,
2025-10-19 23:52:08,DATA,,,2111.0,,,,,,,,,,
2025-10-19 23:52:08,DATA,,,,1760917927.0422122,yolov5s,,,,,,,,
2025-10-19 23:52:08,INFO,"Processed image 2112: model=yolov5s, conf=0.677, boxes=12, time=1.785s",,,,,,,,2112,yolov5s,0.677,12.0,1.785
2025-10-19 23:52:08,DATA,,2111.0,,,,,,,,,,,
2025-10-19 23:52:08,DATA,,,2112.0,,,,,,,,,,
2025-10-19 23:52:08,DATA,,,,1760917927.227247,yolov5s,,,,,,,,
2025-10-19 23:52:08,DATA,,,,,yolov5s,,,6.0,,,,,
2025-10-19 23:52:08,INFO,,,,,,Analyzer,Performing the analysis,,,,,,
2025-10-19 23:52:08,INFO,"Processed image 2113: model=yolov5s, conf=0.804, boxes=3, time=1.721s",,,,,,,,2113,yolov5s,0.804,3.0,1.721
2025-10-19 23:52:08,DATA,,2112.0,,,,,,,,,,,
2025-10-19 23:52:08,DATA,,,2113.0,,,,,,,,,,
2025-10-19 23:52:08,DATA,,,,1760917927.4164975,yolov5s,,,,,,,,
2025-10-19 23:52:09,INFO,"Processed image 2114: model=yolov5s, conf=0.649, boxes=2, time=1.653s",,,,,,,,2114,yolov5s,0.649,2.0,1.653
2025-10-19 23:52:09,DATA,,2113.0,,,,,,,,,,,
2025-10-19 23:52:09,DATA,,,2114.0,,,,,,,,,,
2025-10-19 23:52:09,DATA,,,,1760917927.6050682,yolov5s,,,,,,,,
2025-10-19 23:52:09,INFO,"Processed image 2115: model=yolov5s, conf=0.857, boxes=2, time=1.979s",,,,,,,,2115,yolov5s,0.857,2.0,1.979
2025-10-19 23:52:09,DATA,,2114.0,,,,,,,,,,,
2025-10-19 23:52:09,DATA,,,2115.0,,,,,,,,,,
2025-10-19 23:52:09,DATA,,,,1760917927.779664,yolov5s,,,,,,,,
2025-10-19 23:52:09,INFO,"Processed image 2116: model=yolov5s, conf=0.789, boxes=2, time=1.911s",,,,,,,,2116,yolov5s,0.789,2.0,1.911
2025-10-19 23:52:09,DATA,,2115.0,,,,,,,,,,,
2025-10-19 23:52:09,DATA,,,2116.0,,,,,,,,,,
2025-10-19 23:52:09,DATA,,,,1760917927.9584882,yolov5s,,,,,,,,
2025-10-19 23:52:09,INFO,"Processed image 2117: model=yolov5s, conf=0.817, boxes=1, time=1.962s",,,,,,,,2117,yolov5s,0.817,1.0,1.962
2025-10-19 23:52:09,DATA,,,,,yolov5s,,,6.0,,,,,
2025-10-19 23:52:09,INFO,,,,,,Analyzer,Performing the analysis,,,,,,
2025-10-19 23:52:09,DATA,,2116.0,,,,,,,,,,,
2025-10-19 23:52:09,DATA,,,2117.0,,,,,,,,,,
2025-10-19 23:52:09,DATA,,,,1760917928.1319335,yolov5s,,,,,,,,
2025-10-19 23:52:10,INFO,"Processed image 2118: model=yolov5s, conf=0.483, boxes=6, time=1.917s",,,,,,,,2118,yolov5s,0.483,6.0,1.917
2025-10-19 23:52:10,DATA,,2117.0,,,,,,,,,,,
2025-10-19 23:52:10,DATA,,,2118.0,,,,,,,,,,
2025-10-19 23:52:10,DATA,,,,1760917928.3031523,yolov5s,,,,,,,,
2025-10-19 23:52:10,INFO,"Processed image 2119: model=yolov5s, conf=0.539, boxes=6, time=1.900s",,,,,,,,2119,yolov5s,0.539,6.0,1.9
2025-10-19 23:52:10,DATA,,2118.0,,,,,,,,,,,
2025-10-19 23:52:10,DATA,,,2119.0,,,,,,,,,,
2025-10-19 23:52:10,DATA,,,,1760917928.4867594,yolov5s,,,,,,,,
2025-10-19 23:52:10,INFO,"Processed image 2120: model=yolov5s, conf=0.690, boxes=12, time=1.840s",,,,,,,,2120,yolov5s,0.69,12.0,1.84
2025-10-19 23:52:10,DATA,,2119.0,,,,,,,,,,,
2025-10-19 23:52:10,DATA,,,2120.0,,,,,,,,,,
2025-10-19 23:52:10,DATA,,,,1760917928.6716416,yolov5s,,,,,,,,
2025-10-19 23:52:10,INFO,"Processed image 2121: model=yolov5s, conf=0.710, boxes=4, time=1.768s",,,,,,,,2121,yolov5s,0.71,4.0,1.768
2025-10-19 23:52:10,DATA,,2120.0,,,,,,,,,,,
2025-10-19 23:52:10,DATA,,,2121.0,,,,,,,,,,
2025-10-19 23:52:10,DATA,,,,1760917928.8579295,yolov5s,,,,,,,,
2025-10-19 23:52:10,INFO,"Processed image 2122: model=yolov5s, conf=0.872, boxes=2, time=1.749s",,,,,,,,2122,yolov5s,0.872,2.0,1.749
2025-10-19 23:52:10,DATA,,2121.0,,,,,,,,,,,
2025-10-19 23:52:10,DATA,,,2122.0,,,,,,,,,,
2025-10-19 23:52:10,DATA,,,,1760917929.0424747,yolov5s,,,,,,,,
2025-10-19 23:52:10,INFO,"Processed image 2123: model=yolov5s, conf=0.852, boxes=1, time=1.692s",,,,,,,,2123,yolov5s,0.852,1.0,1.692
2025-10-19 23:52:10,DATA,,2122.0,,,,,,,,,,,
2025-10-19 23:52:10,DATA,,,2123.0,,,,,,,,,,
2025-10-19 23:52:10,DATA,,,,1760917929.2402608,yolov5s,,,,,,,,
2025-10-19 23:52:10,INFO,"Processed image 2124: model=yolov5s, conf=0.615, boxes=3, time=1.609s",,,,,,,,2124,yolov5s,0.615,3.0,1.609
2025-10-19 23:52:10,DATA,,2123.0,,,,,,,,,,,
2025-10-19 23:52:10,DATA,,,2124.0,,,,,,,,,,
2025-10-19 23:52:10,DATA,,,,1760917929.4296587,yolov5s,,,,,,,,
2025-10-19 23:52:10,DATA,,,,,yolov5s,,,6.0,,,,,
2025-10-19 23:52:10,INFO,,,,,,Analyzer,Performing the analysis,,,,,,
2025-10-19 23:52:10,INFO,"Processed image 2125: model=yolov5s, conf=0.825, boxes=1, time=1.553s",,,,,,,,2125,yolov5s,0.825,1.0,1.553
2025-10-19 23:52:10,DATA,,2124.0,,,,,,,,,,,
2025-10-19 23:52:10,DATA,,,2125.0,,,,,,,,,,
2025-10-19 23:52:11,DATA,,,,1760917929.6039202,yolov5s,,,,,,,,
2025-10-19 23:52:11,INFO,"Processed image 2126: model=yolov5s, conf=0.486, boxes=1, time=1.545s",,,,,,,,2126,yolov5s,0.486,1.0,1.545
2025-10-19 23:52:11,DATA,,2125.0,,,,,,,,,,,
2025-10-19 23:52:11,DATA,,,2126.0,,,,,,,,,,
2025-10-19 23:52:11,DATA,,,,1760917929.7850132,yolov5s,,,,,,,,
2025-10-19 23:52:11,INFO,"Processed image 2127: model=yolov5s, conf=0.792, boxes=3, time=1.469s",,,,,,,,2127,yolov5s,0.792,3.0,1.469
2025-10-19 23:52:11,DATA,,2126.0,,,,,,,,,,,
2025-10-19 23:52:11,DATA,,,2127.0,,,,,,,,,,
2025-10-19 23:52:11,DATA,,,,1760917929.9599545,yolov5s,,,,,,,,
2025-10-19 23:52:11,INFO,"Processed image 2128: model=yolov5s, conf=0.968, boxes=1, time=1.919s",,,,,,,,2128,yolov5s,0.968,1.0,1.919
2025-10-19 23:52:11,DATA,,2127.0,,,,,,,,,,,
2025-10-19 23:52:11,DATA,,,2128.0,,,,,,,,,,
2025-10-19 23:52:11,DATA,,,,1760917930.143994,yolov5s,,,,,,,,
2025-10-19 23:52:11,DATA,,,,,yolov5s,,,6.0,,,,,
2025-10-19 23:52:11,INFO,,,,,,Analyzer,Performing the analysis,,,,,,
2025-10-19 23:52:12,INFO,"Processed image 2129: model=yolov5s, conf=0.603, boxes=4, time=1.862s",,,,,,,,2129,yolov5s,0.603,4.0,1.862
2025-10-19 23:52:12,DATA,,2128.0,,,,,,,,,,,
2025-10-19 23:52:12,DATA,,,2129.0,,,,,,,,,,
2025-10-19 23:52:12,DATA,,,,1760917930.326733,yolov5s,,,,,,,,
2025-10-19 23:52:12,INFO,"Processed image 2130: model=yolov5s, conf=0.768, boxes=6, time=1.807s",,,,,,,,2130,yolov5s,0.768,6.0,1.807
2025-10-19 23:52:12,DATA,,2129.0,,,,,,,,,,,
2025-10-19 23:52:12,DATA,,,2130.0,,,,,,,,,,
2025-10-19 23:52:12,DATA,,,,1760917930.502021,yolov5s,,,,,,,,
2025-10-19 23:52:12,INFO,"Processed image 2131: model=yolov5s, conf=0.668, boxes=21, time=1.771s",,,,,,,,2131,yolov5s,0.668,21.0,1.771
2025-10-19 23:52:12,DATA,,2130.0,,,,,,,,,,,
2025-10-19 23:52:12,DATA,,,2131.0,,,,,,,,,,
2025-10-19 23:52:12,DATA,,,,1760917930.6805687,yolov5s,,,,,,,,
2025-10-19 23:52:12,INFO,"Processed image 2132: model=yolov5s, conf=0.917, boxes=1, time=1.706s",,,,,,,,2132,yolov5s,0.917,1.0,1.706
2025-10-19 23:52:12,DATA,,2131.0,,,,,,,,,,,
2025-10-19 23:52:12,DATA,,,2132.0,,,,,,,,,,
2025-10-19 23:52:12,DATA,,,,1760917930.8688302,yolov5s,,,,,,,,
2025-10-19 23:52:15,INFO,"Processed image 2145: model=yolov5s, conf=0.769, boxes=2, time=2.368s",,,,,,,,2145,yolov5s,0.769,2.0,2.368
2025-10-19 23:52:15,DATA,,2144.0,,,,,,,,,,,
2025-10-19 23:52:15,DATA,,,2145.0,,,,,,,,,,
2025-10-19 23:52:15,DATA,,,,1760917933.2496371,yolov5s,,,,,,,,
2025-10-19 23:52:15,INFO,"Processed image 2146: model=yolov5s, conf=0.777, boxes=7, time=2.297s",,,,,,,,2146,yolov5s,0.777,7.0,2.297
2025-10-19 23:52:15,DATA,,2145.0,,,,,,,,,,,
2025-10-19 23:52:15,DATA,,,2146.0,,,,,,,,,,
2025-10-19 23:52:15,DATA,,,,1760917933.4434779,yolov5s,,,,,,,,
2025-10-19 23:52:15,INFO,"Processed image 2147: model=yolov5s, conf=0.657, boxes=8, time=2.487s",,,,,,,,2147,yolov5s,0.657,8.0,2.487
2025-10-19 23:52:15,DATA,,2146.0,,,,,,,,,,,
2025-10-19 23:52:15,DATA,,,2147.0,,,,,,,,,,
2025-10-19 23:52:15,DATA,,,,,yolov5s,,,6.0,,,,,
2025-10-19 23:52:15,INFO,,,,,,Analyzer,Performing the analysis,,,,,,
2025-10-19 23:52:15,DATA,,,,1760917933.621998,yolov5s,,,,,,,,
2025-10-19 23:52:16,INFO,"Processed image 2148: model=yolov5s, conf=0.709, boxes=6, time=2.430s",,,,,,,,2148,yolov5s,0.709,6.0,2.43
2025-10-19 23:52:16,DATA,,2147.0,,,,,,,,,,,
2025-10-19 23:52:16,DATA,,,2148.0,,,,,,,,,,
2025-10-19 23:52:16,DATA,,,,1760917933.7985113,yolov5s,,,,,,,,
2025-10-19 23:52:16,INFO,"Processed image 2149: model=yolov5s, conf=0.629, boxes=12, time=2.382s",,,,,,,,2149,yolov5s,0.629,12.0,2.382
2025-10-19 23:52:16,DATA,,2148.0,,,,,,,,,,,
2025-10-19 23:52:16,DATA,,,2149.0,,,,,,,,,,
2025-10-19 23:52:16,DATA,,,,1760917933.974636,yolov5s,,,,,,,,
2025-10-19 23:52:16,INFO,"Processed image 2150: model=yolov5s, conf=0.514, boxes=2, time=2.322s",,,,,,,,2150,yolov5s,0.514,2.0,2.322
2025-10-19 23:52:16,DATA,,2149.0,,,,,,,,,,,
2025-10-19 23:52:16,DATA,,,2150.0,,,,,,,,,,
2025-10-19 23:52:16,DATA,,,,1760917934.1520543,yolov5s,,,,,,,,
2025-10-19 23:52:16,INFO,"Processed image 2151: model=yolov5s, conf=0.721, boxes=3, time=2.269s",,,,,,,,2151,yolov5s,0.721,3.0,2.269
2025-10-19 23:52:16,DATA,,2150.0,,,,,,,,,,,
2025-10-19 23:52:16,DATA,,,2151.0,,,,,,,,,,
2025-10-19 23:52:16,DATA,,,,1760917934.340295,yolov5s,,,,,,,,
2025-10-19 23:52:16,INFO,"Processed image 2152: model=yolov5s, conf=0.807, boxes=1, time=2.189s",,,,,,,,2152,yolov5s,0.807,1.0,2.189
2025-10-19 23:52:16,DATA,,2151.0,,,,,,,,,,,
2025-10-19 23:52:16,DATA,,,2152.0,,,,,,,,,,
2025-10-19 23:52:16,DATA,,,,1760917934.5175288,yolov5s,,,,,,,,
2025-10-19 23:52:16,INFO,"Processed image 2153: model=yolov5s, conf=0.922, boxes=3, time=2.196s",,,,,,,,2153,yolov5s,0.922,3.0,2.196
2025-10-19 23:52:16,DATA,,2152.0,,,,,,,,,,,
2025-10-19 23:52:16,DATA,,,2153.0,,,,,,,,,,
2025-10-19 23:52:16,DATA,,,,1760917934.7105706,yolov5s,,,,,,,,
2025-10-19 23:52:16,INFO,"Processed image 2154: model=yolov5s, conf=0.769, boxes=3, time=2.161s",,,,,,,,2154,yolov5s,0.769,3.0,2.161
2025-10-19 23:52:16,DATA,,2153.0,,,,,,,,,,,
2025-10-19 23:52:16,DATA,,,2154.0,,,,,,,,,,
2025-10-19 23:52:16,DATA,,,,1760917934.9017522,yolov5s,,,,,,,,
2025-10-19 23:52:16,DATA,,,,,yolov5s,,,6.0,,,,,
2025-10-19 23:52:16,INFO,,,,,,Analyzer,Performing the analysis,,,,,,
2025-10-19 23:52:17,INFO,"Processed image 2155: model=yolov5s, conf=0.703, boxes=2, time=2.446s",,,,,,,,2155,yolov5s,0.703,2.0,2.446
2025-10-19 23:52:17,DATA,,2154.0,,,,,,,,,,,
2025-10-19 23:52:17,DATA,,,2155.0,,,,,,,,,,
2025-10-19 23:52:17,DATA,,,,1760917935.0913801,yolov5s,,,,,,,,
2025-10-19 23:52:17,INFO,"Processed image 2156: model=yolov5s, conf=0.706, boxes=8, time=2.814s",,,,,,,,2156,yolov5s,0.706,8.0,2.814
2025-10-19 23:52:17,DATA,,2155.0,,,,,,,,,,,
2025-10-19 23:52:17,DATA,,,2156.0,,,,,,,,,,
2025-10-19 23:52:17,DATA,,,,1760917935.293283,yolov5s,,,,,,,,
2025-10-19 23:52:17,DATA,,,,,yolov5s,,,5.0,,,,,
2025-10-19 23:52:17,INFO,,,,,,Analyzer,Performing the analysis,,,,,,
2025-10-19 23:52:18,INFO,"Processed image 2157: model=yolov5s, conf=0.594, boxes=8, time=2.743s",,,,,,,,2157,yolov5s,0.594,8.0,2.743
2025-10-19 23:52:18,DATA,,2156.0,,,,,,,,,,,
2025-10-19 23:52:18,DATA,,,2157.0,,,,,,,,,,
2025-10-19 23:52:18,DATA,,,,1760917935.4659688,yolov5s,,,,,,,,
2025-10-19 23:52:18,INFO,"Processed image 2158: model=yolov5s, conf=0.679, boxes=14, time=2.776s",,,,,,,,2158,yolov5s,0.679,14.0,2.776
2025-10-19 23:52:18,DATA,,2157.0,,,,,,,,,,,
2025-10-19 23:52:18,DATA,,,2158.0,,,,,,,,,,
2025-10-19 23:52:18,DATA,,,,1760917935.6531453,yolov5s,,,,,,,,
2025-10-19 23:52:18,INFO,"Processed image 2159: model=yolov5s, conf=0.666, boxes=7, time=2.719s",,,,,,,,2159,yolov5s,0.666,7.0,2.719
2025-10-19 23:52:18,DATA,,2158.0,,,,,,,,,,,
2025-10-19 23:52:18,DATA,,,2159.0,,,,,,,,,,
2025-10-19 23:52:18,DATA,,,,1760917935.846898,yolov5s,,,,,,,,
2025-10-19 23:52:18,INFO,"Processed image 2160: model=yolov5s, conf=0.488, boxes=6, time=2.693s",,,,,,,,2160,yolov5s,0.488,6.0,2.693
2025-10-19 23:52:18,DATA,,2159.0,,,,,,,,,,,
2025-10-19 23:52:18,DATA,,,2160.0,,,,,,,,,,
2025-10-19 23:52:18,DATA,,,,1760917936.027024,yolov5s,,,,,,,,
2025-10-19 23:52:18,INFO,"Processed image 2161: model=yolov5s, conf=0.819, boxes=4, time=2.710s",,,,,,,,2161,yolov5s,0.819,4.0,2.71
2025-10-19 23:52:18,DATA,,2160.0,,,,,,,,,,,
2025-10-19 23:52:18,DATA,,,2161.0,,,,,,,,,,
2025-10-19 23:52:18,DATA,,,,1760917936.2317345,yolov5s,,,,,,,,
2025-10-19 23:52:18,INFO,"Processed image 2162: model=yolov5s, conf=0.813, boxes=2, time=2.623s",,,,,,,,2162,yolov5s,0.813,2.0,2.623
2025-10-19 23:52:18,DATA,,2161.0,,,,,,,,,,,
2025-10-19 23:52:18,DATA,,,2162.0,,,,,,,,,,
2025-10-19 23:52:18,DATA,,,,1760917936.4244347,yolov5s,,,,,,,,
2025-10-19 23:52:18,DATA,,,,,yolov5s,,,5.0,,,,,
2025-10-19 23:52:18,INFO,,,,,,Analyzer,Performing the analysis,,,,,,
2025-10-19 23:52:18,INFO,"Processed image 2163: model=yolov5s, conf=0.630, boxes=7, time=2.534s",,,,,,,,2163,yolov5s,0.63,7.0,2.534
2025-10-19 23:52:18,DATA,,2162.0,,,,,,,,,,,
2025-10-19 23:52:18,DATA,,,2163.0,,,,,,,,,,
2025-10-19 23:52:18,DATA,,,,1760917936.624619,yolov5s,,,,,,,,
2025-10-19 23:52:19,INFO,"Processed image 2164: model=yolov5s, conf=0.823, boxes=3, time=2.469s",,,,,,,,2164,yolov5s,0.823,3.0,2.469
2025-10-19 23:52:19,DATA,,2163.0,,,,,,,,,,,
2025-10-19 23:52:19,DATA,,,2164.0,,,,,,,,,,
2025-10-19 23:52:19,DATA,,,,1760917936.8197243,yolov5s,,,,,,,,
2025-10-19 23:52:19,INFO,"Processed image 2165: model=yolov5s, conf=0.698, boxes=2, time=2.398s",,,,,,,,2165,yolov5s,0.698,2.0,2.398
2025-10-19 23:52:19,DATA,,2164.0,,,,,,,,,,,
2025-10-19 23:52:19,DATA,,,2165.0,,,,,,,,,,
2025-10-19 23:52:19,DATA,,,,1760917937.0087345,yolov5s,,,,,,,,
2025-10-19 23:52:19,INFO,"Processed image 2166: model=yolov5s, conf=0.752, boxes=9, time=2.338s",,,,,,,,2166,yolov5s,0.752,9.0,2.338
2025-10-19 23:52:19,DATA,,2165.0,,,,,,,,,,,
2025-10-19 23:52:19,DATA,,,2166.0,,,,,,,,,,
2025-10-19 23:52:19,DATA,,,,1760917937.2038155,yolov5s,,,,,,,,
2025-10-19 23:52:19,INFO,"Processed image 2167: model=yolov5s, conf=0.778, boxes=8, time=2.268s",,,,,,,,2167,yolov5s,0.778,8.0,2.268
2025-10-19 23:52:19,DATA,,2166.0,,,,,,,,,,,
2025-10-19 23:52:19,DATA,,,2167.0,,,,,,,,,,
2025-10-19 23:52:19,DATA,,,,1760917937.4081874,yolov5s,,,,,,,,
2025-10-19 23:52:19,INFO,"Processed image 2168: model=yolov5s, conf=0.676, boxes=9, time=2.185s",,,,,,,,2168,yolov5s,0.676,9.0,2.185
2025-10-19 23:52:19,DATA,,2167.0,,,,,,,,,,,
2025-10-19 23:52:19,DATA,,,2168.0,,,,,,,,,,
2025-10-19 23:52:19,DATA,,,,1760917937.618049,yolov5s,,,,,,,,
2025-10-19 23:52:19,INFO,"Processed image 2169: model=yolov5s, conf=0.670, boxes=3, time=2.083s",,,,,,,,2169,yolov5s,0.67,3.0,2.083
2025-10-19 23:52:19,DATA,,2168.0,,,,,,,,,,,
2025-10-19 23:52:19,DATA,,,2169.0,,,,,,,,,,
2025-10-19 23:52:19,DATA,,,,1760917937.8226147,yolov5s,,,,,,,,
2025-10-19 23:52:19,INFO,"Processed image 2170: model=yolov5s, conf=0.764, boxes=1, time=2.015s",,,,,,,,2170,yolov5s,0.764,1.0,2.015
2025-10-19 23:52:19,DATA,,2169.0,,,,,,,,,,,
2025-10-19 23:52:19,DATA,,,2170.0,,,,,,,,,,
2025-10-19 23:52:19,DATA,,,,1760917938.0358913,yolov5s,,,,,,,,
2025-10-19 23:52:19,DATA,,,,,yolov5s,,,5.0,,,,,
2025-10-19 23:52:19,INFO,,,,,,Analyzer,Performing the analysis,,,,,,
2025-10-19 23:52:22,INFO,"Processed image 2185: model=yolov5s, conf=0.708, boxes=7, time=1.908s",,,,,,,,2185,yolov5s,0.708,7.0,1.908
2025-10-19 23:52:22,DATA,,2184.0,,,,,,,,,,,
2025-10-19 23:52:22,DATA,,,2185.0,,,,,,,,,,
2025-10-19 23:52:22,DATA,,,,1760917940.9338841,yolov5s,,,,,,,,
2025-10-19 23:52:22,INFO,"Processed image 2186: model=yolov5s, conf=0.682, boxes=7, time=1.870s",,,,,,,,2186,yolov5s,0.682,7.0,1.87
2025-10-19 23:52:22,DATA,,2185.0,,,,,,,,,,,
2025-10-19 23:52:22,DATA,,,2186.0,,,,,,,,,,
2025-10-19 23:52:22,DATA,,,,1760917941.1236289,yolov5s,,,,,,,,
2025-10-19 23:52:22,INFO,"Processed image 2187: model=yolov5s, conf=0.583, boxes=3, time=1.798s",,,,,,,,2187,yolov5s,0.583,3.0,1.798
2025-10-19 23:52:22,DATA,,2186.0,,,,,,,,,,,
2025-10-19 23:52:22,DATA,,,2187.0,,,,,,,,,,
2025-10-19 23:52:22,DATA,,,,1760917941.329804,yolov5s,,,,,,,,
2025-10-19 23:52:22,DATA,,,,,yolov5s,,,6.0,,,,,
2025-10-19 23:52:22,INFO,,,,,,Analyzer,Performing the analysis,,,,,,
2025-10-19 23:52:23,INFO,"Processed image 2188: model=yolov5s, conf=0.742, boxes=3, time=1.723s",,,,,,,,2188,yolov5s,0.742,3.0,1.723
2025-10-19 23:52:23,DATA,,2187.0,,,,,,,,,,,
2025-10-19 23:52:23,DATA,,,2188.0,,,,,,,,,,
2025-10-19 23:52:23,DATA,,,,1760917941.5190215,yolov5s,,,,,,,,
2025-10-19 23:52:23,INFO,"Processed image 2189: model=yolov5s, conf=0.612, boxes=4, time=1.674s",,,,,,,,2189,yolov5s,0.612,4.0,1.674
2025-10-19 23:52:23,DATA,,2188.0,,,,,,,,,,,
2025-10-19 23:52:23,DATA,,,2189.0,,,,,,,,,,
2025-10-19 23:52:23,DATA,,,,1760917941.7048402,yolov5s,,,,,,,,
2025-10-19 23:52:23,INFO,"Processed image 2190: model=yolov5s, conf=0.783, boxes=2, time=1.587s",,,,,,,,2190,yolov5s,0.783,2.0,1.587
2025-10-19 23:52:23,DATA,,2189.0,,,,,,,,,,,
